recipient,recipientLabel,recipientType,prize,prizeLabel,awardDate,awardYear,countryLabel
http://www.wikidata.org/entity/Q60429,Чандрасекхара Венката Раман,person,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,1930-01-01T00:00:00Z,1930,Индия
http://www.wikidata.org/entity/Q84405,Карл Ландштейнер,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1930-01-01T00:00:00Z,1930,США
http://www.wikidata.org/entity/Q84405,Карл Ландштейнер,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1930-01-01T00:00:00Z,1930,Австро-Венгрия
http://www.wikidata.org/entity/Q76604,Ханс Фишер,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1930-01-01T00:00:00Z,1930,Германия
http://www.wikidata.org/entity/Q76604,Ханс Фишер,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1930-01-01T00:00:00Z,1930,Нацистская Германия
http://www.wikidata.org/entity/Q76604,Ханс Фишер,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1930-01-01T00:00:00Z,1930,Веймарская республика
http://www.wikidata.org/entity/Q76604,Ханс Фишер,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1930-01-01T00:00:00Z,1930,Германская империя
http://www.wikidata.org/entity/Q134641,Эрик Аксель Карлфельдт,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1931-01-01T00:00:00Z,1931,Швеция
http://www.wikidata.org/entity/Q76464,Отто Генрих Варбург,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1931-01-01T00:00:00Z,1931,Нацистская Германия
http://www.wikidata.org/entity/Q76464,Отто Генрих Варбург,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1931-01-01T00:00:00Z,1931,Веймарская республика
http://www.wikidata.org/entity/Q76464,Отто Генрих Варбург,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1931-01-01T00:00:00Z,1931,Германская империя
http://www.wikidata.org/entity/Q76464,Отто Генрих Варбург,person,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,1931-01-01T00:00:00Z,1931,ФРГ
http://www.wikidata.org/entity/Q76606,Карл Бош,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1931-01-01T00:00:00Z,1931,Германский рейх
http://www.wikidata.org/entity/Q76614,Фридрих Бергиус,person,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,1931-01-01T00:00:00Z,1931,Германия
http://www.wikidata.org/entity/Q82248,Джон Голсуорси,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1932-01-01T00:00:00Z,1932,Великобритания
http://www.wikidata.org/entity/Q82248,Джон Голсуорси,person,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,1932-01-01T00:00:00Z,1932,Соединённое королевство Великобритании и Ирландии
